Id,Pilot,Gender,Nat,SS,ES,Time,km/h,Distance,Dist.,Time.1,Score,Task,Unnamed: 2,Altitude,Adj.,GliderClass,Row,Flight Num,Date,Site,Launch Time,Flight Time,OLC Speed,Start Height,Height Over Start,Max Height,Landing Height,Height Gain,Height Difference,Min Vario,Max Vario,Max Gforce,OLC points,OLC km,ID,Glider,GPS,Start Time (UTC),UTC Correction,Landing Time,IGC File name,Flight Duration (hr),Made Goal,cumulative_score
20.0,Chris Lee,,USA,12:23:44,14:37:42,02:13:58,38.1,87.14,425.9,252.8,679.0,6,M,,,D,161,161,12.08.2022,?,11:17:18,03:32:46,0.0,79,1875,1954,161,8586,-82,-4.4,6.2,0,154.09,102.7,,ADVANCE Omega XAlps 3,motorola moto g(7) power 10 FW:0.9.7.6,16:17:18,-05:00:00,19:50:04,Chris Lee 2022-08-12-XCT-CLE-01.igc,3.5,True,3340.0
27.0,David Siljeg,,CRO,11:56:44,14:19:22,02:22:38,35.8,87.14,425.9,202,628.0,6,M,,,C,168,168,12.08.2022,?,11:35:40,02:57:15,0.0,88,1780,1868,165,8938,-77,-6.4,6.0,0,150.92,100.6,,OZONE Delta 4,samsung SM-G998U1 12 FW:0.9.8.1-beta,16:35:40,-05:00:00,19:32:55,David Siljeg 2501542.igc,3.0,True,2475.0
44.0,Felix Figueroa,,USA,11:57:07,14:24:36,02:27:29,34.6,87.14,425.9,175.3,601.0,6,M,,,D,164,165,12.08.2022,?,11:26:20,03:08:43,0.0,76,1780,1856,147,7537,-71,-5.0,5.2,0,146.98,98.0,,GIN GLIDERS Puma,samsung SM-G973U 12 FW:0.9.8.1-beta,16:26:20,-05:00:00,19:35:03,Felix Figueroa 2022-08-12-XCT-FFI-01.igc,3.1,True,2618.0
13.0,Ben Parker,,USA,12:17:52,14:47:03,02:29:11,34.2,87.14,425.9,166.1,592.0,6,M,,,C,174,174,12.08.2022,Unknown,12:02:38,02:54:08,0.0,83,1878,1961,210,8708,-127,-6.9,4.4,0,153.42,102.3,,,FW:202206271341 HW:2.1,17:02:38,-05:00:00,19:56:46,Ben Parker 2022-08-12_12.02_benparker.igc,2.9,True,2315.0
30.0,Max Montgomery,,USA,13:14:28,15:50:19,02:35:51,32.8,87.14,425.9,131.4,557.0,6,M,,,D,183,183,12.08.2022,?,12:56:02,03:08:57,0.0,84,1777,1861,1241,9040,-1157,-14.8,6.4,0,150.79,100.5,,OZONE Zeno,Google Pixel 6 12 FW:0.9.7.6,17:56:02,-05:00:00,21:04:59,Max Montgomery 2022-08-12-XCT-MMO-01.igc,3.1,True,2744.0
18.0,Rick Fullmer,,USA,11:57:01,14:33:04,02:36:03,32.7,87.14,425.9,130.4,556.0,6,M,,,C,166,166,12.08.2022,,11:28:42,03:18:01,0.0,81,1919,2000,141,8623,-60,-4.6,5.2,0,150.06,100.0,,Gin Explorer2,"Flyskyhy,7.3.2",16:28:42,-05:00:00,19:46:43,Rick Fullmer 2022-08-12-XFH-000-01.IGC,3.3,True,2673.0
12.0,Valter Castilho,,USA,11:58:56,14:36:32,02:37:36,32.4,87.14,425.9,122.5,548.0,6,M,,,C,169,169,12.08.2022,,11:35:55,03:18:23,0.0,77,1710,1787,151,9083,-74,-5.6,5.6,0,152.83,101.9,NKN,NKN,"Flymaster,LiveSD,B301",16:35:55,-05:00:00,19:54:18,Valter Castilho 2022-08-12 16_35_41.igc,3.3,True,1933.0
8.0,Shawn Scott,,USA,11:38:14,14:15:54,02:37:40,32.4,87.14,425.9,122.2,548.0,6,M,,,D,163,163,12.08.2022,,11:20:01,03:12:03,0.0,131,1896,2027,146,7737,-15,-5.0,6.8,0,153.13,102.1,NKN,Gin Leopard,"Naviter,Oudie N",16:20:01,-05:00:00,19:32:04,shawn scott 2022-08-12-XNA-150094-03.igc,3.2,True,1997.0
19.0,Bob Blount,,USA,11:48:23,14:26:58,02:38:35,32.2,87.14,425.9,117.6,544.0,6,M,,,C,165,164,12.08.2022,,11:26:48,03:32:43,0.0,76,1904,1980,149,9437,-73,-4.4,6.2,0,157.24,104.8,,Default,"Oudie 4 Full,Y",16:26:48,-05:00:00,19:59:31,Bob Blount 2022-08-12-BobBlount.igc,3.5,True,1115.0
10.0,Moacir Thiele,,USA,11:21:41,,,,46.59,227.7,,228.0,6,M,,,C,159,159,12.08.2022,,11:05:58,01:52:44,0.0,88,1648,1736,132,5113,-44,-5.2,5.4,0,81.69,54.5,,777 QUEEN 2 Evo,"Flyskyhy,7.3.2",16:05:58,-05:00:00,17:58:42,Moacir Thiele 2022-08-12-XFH-000-01.IGC,1.9,False,2306.0
25.0,Andria Lea,,USA,11:38:03,,,,29.53,144.3,,144.0,6,F,,,C,162,162,12.08.2022,,11:18:31,02:06:37,0.0,79,1400,1479,169,4124,-90,-4.4,6.0,0,61.15,40.8,,Triple Seven Rook 3,"Flyskyhy,7.3.2",16:18:31,-05:00:00,18:25:08,Andria Lea 2022-08-12-XFH-000-01.IGC,2.1,False,774.0
2.0,Jaime Vargas,,COL,12:46:31,,,,25.91,126.7,,127.0,6,M,,,B,179,179,12.08.2022,Hearne Municipal Airport-US,12:30:15,01:14:56,0.0,82,1265,1347,153,2919,-71,-5.0,8.0,0,49.63,33.1,,161Ozone Delta 3 WBWG,"FLYMASTER,LIVE",17:30:15,-05:00:00,18:45:11,Jaime Vargas Task6jvargas.igc,1.2,False,247.0
37.0,Gokcen Buyukbas,,USA,12:55:12,,,,25.78,126,,126.0,6,F,,,C,181,181,12.08.2022,,12:38:03,01:08:20,0.0,90,1315,1405,164,3288,-74,-4.4,6.6,0,50.06,33.4,,Ozone Alpina 4,"Flyskyhy,7.3.2",17:38:03,-05:00:00,18:46:23,Gokcen Buyukbas 2022-08-12-XFH-000-02.IGC,1.1,False,1932.0
29.0,John Davis,,USA,12:36:20,,,,24.38,119.2,,119.0,6,M,,,B,176,176,12.08.2022,,12:15:59,01:00:58,0.0,86,1470,1556,144,2783,-58,-4.0,5.8,0,48.46,32.3,NKN,777 Knight,"Volirium, P1",17:15:59,-05:00:00,18:16:57,John Davis 2022-08-12-John-Davis-01.igc,1.0,False,698.0
21.0,Josh Mcveigh,,USA,11:45:22,,,,14.86,72.6,,73.0,6,M,,,C,167,167,12.08.2022,,11:29:19,00:41:17,0.0,79,1421,1500,120,2114,-41,-4.6,5.2,0,34.23,22.8,,Air Design Volt 4,"Flyskyhy,7.3.2",16:29:19,-05:00:00,17:10:36,Josh McVeigh 2022-08-12-XFH-000-01.IGC,0.7,False,1962.0
3.0,Robert Simpson,,USA,12:47:20,,,,12.37,60.5,,61.0,6,M,,,B,180,180,12.08.2022,,12:30:29,00:35:06,0.0,78,1354,1432,129,1702,-51,-4.6,4.2,0,30.19,20.1,,Ozone Rush 4,"Flyskyhy,7.3.2",17:30:29,-05:00:00,18:05:35,Robert Simpson 2022-08-12-XFH-000-01.IGC,0.6,False,1234.0
42.0,Corbin Petersen,,USA,12:11:32,,,,11.52,56.3,,56.0,6,M,,,B,173,173,12.08.2022,,11:51:07,00:44:24,0.0,90,1221,1311,108,1783,-18,-4.4,6.4,0,28.72,19.1,,,"Flyskyhy,7.3.2",16:51:07,-05:00:00,17:35:31,Corbin Petersen 2022-08-12-XFH-000-01.IGC,0.7,False,545.0
22.0,Michael Bene,,USA,11:58:13,,,,10.62,51.9,,52.0,6,M,,,B,171,171,12.08.2022,,11:40:38,00:47:56,0.0,71,1204,1275,119,1865,-48,-3.4,7.4,0,26.22,17.5,,Default,"Oudie 4 Full,Y",16:40:38,-05:00:00,17:28:34,Michael Bene 2022-08-12-XCM-4YF-01.igc,0.8,False,336.0
4.0,Esau Diaz,,USA,11:35:44,,,,7.0,34.2,,34.0,6,M,,,C,160,160,12.08.2022,,11:14:37,00:32:45,0.0,71,1134,1205,113,1249,-42,-3.2,3.8,0,19.39,12.9,,Default,"Oudie 4 Full,R",16:14:37,-05:00:00,16:47:22,Esau Diaz 2022-08-12-XCM-KZS-02.igc,0.5,False,1038.0
7.0,Lindsey Ripa,,USA,,,,,7.0,34.2,,34.0,6,F,,,C,178,178,12.08.2022,,12:23:31,00:07:42,0.0,81,330,411,85,376,-4,-3.6,3.8,0,3.34,1.9,,Ozone Delta 4,"Flyskyhy,7.3.2",17:23:31,-05:00:00,17:31:13,Lindsey Ripa 2022-08-12-XFH-000-01.IGC,0.1,False,648.0
14.0,Roxanne Lopez,,USA,12:01:03,,,,7.0,34.2,,34.0,6,F,,,B,170,170,12.08.2022,,11:40:06,00:32:42,0.0,74,1091,1165,95,1340,-21,-4.4,5.0,0,19.58,13.1,NKN,Nova Ion 4,"Naviter,Oudie N",16:40:06,-05:00:00,17:12:48,Roxanne Lopez 2022-08-12-XNA-150045-02.igc,0.5,False,482.0
48.0,Chandler Papas,,USA,13:30:01,,,,7.0,34.2,,34.0,6,M,,,C,185,185,12.08.2022,,13:12:59,00:33:03,0.0,82,1448,1530,94,1509,-12,-4.4,5.8,0,22.73,15.2,NKN,Gin Camino,"Naviter,Oudie N",18:12:59,-05:00:00,18:46:02,Chandler Papas 2022-08-12-XNA-150644-03.igc,0.6,False,2352.0
43.0,Emily Petersen,,USA,11:22:15,,,,7.0,34.2,,34.0,6,F,,,B,158,158,12.08.2022,,11:04:43,00:38:25,0.0,85,1047,1132,112,1434,-27,-5.0,6.4,0,19.93,13.3,,,"Flyskyhy,7.3.2",16:04:43,-05:00:00,16:43:08,Emily Petersen 2022-08-12-XFH-000-01.IGC,0.6,False,297.0
45.0,Thomas Mccormick,,USA,,,,,7.0,34.2,,34.0,6,M,,,C,184,184,12.08.2022,,12:58:32,00:12:19,0.0,80,532,612,80,618,0,-3.2,5.6,0,8.71,5.8,NKN,NKN,"Flymaster,DS",17:58:32,-05:00:00,18:10:51,Tom McCormick 2022-08-12_17_58_20.igc,0.2,False,2260.0
47.0,Zakey Faieq,,USA,11:23:26,,,,7.0,34.2,,34.0,6,M,,,B,157,157,12.08.2022,?,11:00:39,00:43:31,0.0,94,953,1047,105,1551,-11,-3.8,4.4,0,22.11,14.7,,GIN GLIDERS Calypso,Google Pixel 6 12 FW:0.9.7.6,16:00:39,-05:00:00,16:44:10,Zakey Faieq 2022-08-12-XCT-ZFX-01.igc,0.7,False,1281.0
34.0,Christopher Dunlap,,USA,,,,,7.0,34.2,,34.0,6,M,,,B,182,182,12.08.2022,,12:40:34,00:09:09,0.0,80,523,603,81,489,-1,-3.2,4.0,0,6.15,3.5,NKN,NKN,"Flymaster,NAVSD,B302",17:40:34,-05:00:00,17:49:43,Christopher Dunlap 220812174022.igc,0.2,False,435.0
9.0,Austin Kasserman,,USA,13:09:08,14:09:52,01:00:44,56.5,59.17,312.7,341.3,654.0,7,M,,,D,207,207,13.08.2022,,12:59:41,01:21:36,0.0,78,1817,1895,134,4212,-56,-4.2,5.2,0,99.73,66.5,,Zeno2 Ozone,"Flyskyhy,7.3.2",17:59:41,-05:00:00,19:21:17,Austin Kasserman 2022-08-13-XFH-000-01.IGC,1.4,True,5024.0
49.0,Dustin Pachura,,USA,13:47:18,14:48:28,01:01:10,56.1,59.17,312.7,328.6,641.0,7,M,,,C,210,210,13.08.2022,,13:32:24,01:28:12,0.0,85,1873,1958,140,4561,-55,-5.8,6.2,0,99.77,66.5,NKN,NKN,"Flymaster,LIVESD,B311",18:32:24,-05:00:00,20:00:36,Dustin Pachura 220813183213.igc,1.5,True,3469.0
30.0,Max Montgomery,,USA,14:17:13,15:21:49,01:04:36,53.1,59.17,312.7,286.7,599.0,7,M,,,D,215,215,13.08.2022,?,14:04:05,01:24:58,0.0,84,2152,2236,336,4892,-252,-6.6,7.6,0,98.76,65.8,,OZONE Zeno,Google Pixel 6 12 FW:0.9.7.6,19:04:05,-05:00:00,20:29:03,Max Montgomery 2022-08-13-XCT-MMO-02.igc,1.4,True,3343.0
20.0,Chris Lee,,USA,13:48:43,14:53:40,01:04:57,52.8,59.17,312.7,283.4,596.0,7,M,,,D,204,204,13.08.2022,?,12:43:57,02:41:07,0.0,93,1999,2092,140,7881,-47,-5.0,6.4,0,109.51,73.0,,ADVANCE Omega XAlps 3,motorola moto g(7) power 10 FW:0.9.7.6,17:43:57,-05:00:00,20:25:04,Chris Lee 2022-08-13-XCT-CLE-01.igc,2.7,True,3936.0
40.0,Tyler Burns,,USA,12:54:07,14:02:33,01:08:26,50.1,59.17,312.7,254.8,568.0,7,M,,,D,203,203,13.08.2022,,12:36:23,01:33:00,0.0,83,1679,1762,130,4915,-47,-5.4,6.4,0,100.89,67.3,,Ozone Zeolite GT,"Flyskyhy,7.3.2",17:36:23,-05:00:00,19:09:23,Tyler Burns 2022-08-13-XFH-000-01.IGC,1.6,True,4770.0
13.0,Ben Parker,,USA,12:44:54,13:58:08,01:13:14,46.8,59.17,312.7,221.9,535.0,7,M,,,C,202,202,13.08.2022,Unknown,12:33:12,01:32:55,0.0,82,1692,1774,174,4228,-92,-4.5,4.4,0,100.55,67.0,,,FW:202206271341 HW:2.1,17:33:12,-05:00:00,19:06:07,Ben Parker 2022-08-13_12.33_Unknown.igc,1.5,True,2850.0
35.0,David Prentice,,USA,13:50:20,15:06:57,01:16:37,44.8,59.17,312.7,201.2,514.0,7,M,,,C,212,212,13.08.2022,,13:40:12,01:36:00,0.0,85,1689,1774,177,4543,-92,-4.2,6.0,0,100.03,66.7,,Default,Oudie 4 HW:1.0,18:40:12,-05:00:00,20:16:12,David Prentice 2022-08-13-XCM-I1S-01.igc,1.6,True,3626.0
21.0,Josh Mcveigh,,USA,12:00:00,13:21:36,01:21:36,42.0,59.17,312.7,173.2,486.0,7,M,,,C,190,190,13.08.2022,,11:34:25,01:58:59,0.0,84,1779,1863,136,5571,-52,-4.2,5.4,0,102.85,68.6,,Air Design Volt 4,"Flyskyhy,7.3.2",16:34:25,-05:00:00,18:33:24,Josh McVeigh 2022-08-13-XFH-000-01.IGC,2.0,True,2448.0
47.0,Zakey Faieq,,USA,12:00:00,13:24:20,01:24:20,40.7,59.17,312.7,158.8,472.0,7,M,,,B,189,189,13.08.2022,?,11:31:51,02:00:07,0.0,85,1772,1857,128,4757,-43,-4.2,4.6,0,102.92,68.6,,GIN GLIDERS Calypso,Google Pixel 6 12 FW:0.9.7.6,16:31:51,-05:00:00,18:31:58,Zakey Faieq 2022-08-13-XCT-ZFX-01.igc,2.0,True,1753.0
18.0,Rick Fullmer,,USA,12:17:57,13:50:23,01:32:26,37.1,59.17,312.7,119.2,432.0,7,M,,,C,194,194,13.08.2022,,12:00:16,02:05:23,0.0,83,1887,1970,116,4958,-33,-4.8,6.8,0,103.61,69.1,,Gin Explorer2,"Flyskyhy,7.3.2",17:00:16,-05:00:00,19:05:39,Rick Fullmer 2022-08-13-XFH-000-02.IGC,2.1,True,3105.0
10.0,Moacir Thiele,,USA,12:45:30,13:55:11,01:09:41,49.2,57.94,306.2,61.4,368.0,7,M,,,C,201,201,13.08.2022,,12:31:25,01:27:53,0.0,85,1785,1870,128,4112,-43,-4.8,7.0,0,97.35,64.9,,777 QUEEN 2 Evo,"Flyskyhy,7.3.2",17:31:25,-05:00:00,18:59:18,Moacir Thiele 2022-08-13-XFH-000-01.IGC,1.5,True,2674.0
41.0,Brandon Brantley,,USA,12:11:12,13:58:29,01:47:17,32.0,59.17,312.7,54.3,367.0,7,M,,,B,191,191,13.08.2022,,11:46:30,02:25:12,0.0,85,1821,1906,146,6375,-61,-5.0,4.8,0,105.58,70.4,,Gin Calypso S,"Flyskyhy,7.3.2",16:46:30,-05:00:00,19:11:42,Brandon Brantley 2022-08-13-XFH-000-01.IGC,2.4,True,825.0
45.0,Thomas Mccormick,,USA,14:03:04,15:18:33,01:15:29,45.4,58.61,309.7,52,362.0,7,M,,,C,211,211,13.08.2022,,13:34:31,00:10:04,0.0,79,1929,2008,80,4370,-1,-3.8,3.6,0,6.03,3.0,NKN,NKN,"Flymaster,DS",18:34:31,-05:00:00,18:44:35,Thomas McCormick 2022-08-13_18_34_18.igc,0.2,True,2622.0
12.0,Valter Castilho,,USA,12:17:33,14:10:25,01:52:52,30.4,59.17,312.7,31.8,345.0,7,M,,,C,195,195,13.08.2022,,12:00:57,02:19:53,0.0,80,1640,1720,132,5854,-52,-4.6,6.0,0,110.79,73.9,NKN,NKN,"Flymaster,LiveSD,B301",17:00:57,-05:00:00,19:20:50,Valter Castilho 2022-08-13 17_00_42.igc,2.3,True,2278.0
44.0,Felix Figueroa,,USA,12:22:03,,,,43.25,228.6,,229.0,7,M,,,D,197,197,13.08.2022,?,12:07:07,01:23:23,0.0,81,1541,1622,146,3801,-65,-4.0,6.2,0,78.25,52.2,,GIN GLIDERS Puma,samsung SM-G973U 12 FW:0.9.8.1-beta,17:07:07,-05:00:00,18:30:30,Felix Figueroa 2022-08-13-XCT-FFI-01.igc,1.4,False,2847.0
37.0,Gokcen Buyukbas,,USA,14:17:14,,,,39.65,209.5,,210.0,7,F,,,C,214,214,13.08.2022,,14:00:31,01:46:46,0.0,91,2069,2160,171,5622,-80,-6.2,5.4,0,106.18,70.8,,Ozone Alpina 4,"Flyskyhy,7.3.2",19:00:31,-05:00:00,20:47:17,Gokcen Buyukbas 2022-08-13-XFH-000-02.IGC,1.8,False,2142.0
43.0,Emily Petersen,,USA,12:26:32,,,,37.78,199.7,,200.0,7,F,,,B,196,196,13.08.2022,,12:06:27,00:36:01,0.0,85,1633,1718,696,3762,-611,-4.0,6.6,0,24.15,16.1,,,"Flyskyhy,7.3.2",17:06:27,-05:00:00,17:42:28,Emily Petersen 2022-08-13-XFH-000-01.IGC,0.6,False,497.0
48.0,Chandler Papas,,USA,13:09:03,,,,29.58,156.3,,156.0,7,M,,,C,206,206,13.08.2022,,12:54:51,00:12:42,0.0,81,1572,1653,1438,2420,-1357,-1.8,5.0,0,7.82,5.2,NKN,Gin Camino,"Naviter,Oudie N",17:54:51,-05:00:00,18:07:33,Chandler Papas 2022-08-13-XNA-150644-02.igc,0.2,False,2508.0
34.0,Christopher Dunlap,,USA,12:28:01,,,,21.21,112.1,,112.0,7,M,,,B,199,199,13.08.2022,,12:16:43,00:45:17,0.0,79,1111,1190,134,2030,-55,-4.6,6.6,0,42.25,28.2,NKN,NKN,"Flymaster,NAVSD,B302",17:16:43,-05:00:00,18:02:00,Christopher Dunlap 220813171631.igc,0.8,False,547.0
27.0,David Siljeg,,CRO,14:04:15,,,,17.24,91.1,,91.0,7,M,,,C,213,213,13.08.2022,?,13:47:45,00:40:28,0.0,84,1525,1609,421,2632,-337,-5.0,7.8,0,35.85,23.9,,OZONE Delta 4,samsung SM-G998U1 12 FW:0.9.8.1-beta,18:47:45,-05:00:00,19:28:13,David Siljeg 2501653.igc,0.7,False,2566.0
23.0,Andrew Dahl,,USA,13:09:00,,,,16.89,89.3,,89.0,7,M,,,D,205,205,13.08.2022,,12:54:12,00:35:12,0.0,82,1573,1655,134,1589,-52,-4.0,5.0,0,35.62,23.7,NKN,NKN,"Flymaster,DS",17:54:12,-05:00:00,18:29:24,Andrew Dahl 2022-08-13_17_53_56.igc,0.6,False,4190.0
22.0,Michael Bene,,USA,12:36:31,,,,15.93,84.2,,84.0,7,M,,,B,200,200,13.08.2022,,12:24:16,00:39:11,0.0,84,1271,1355,146,1677,-62,-3.2,5.8,0,34.75,23.2,,Default,"Oudie 4 Full,Y",17:24:16,-05:00:00,18:03:27,Michael Bene 2022-08-13-XCM-4YF-01.igc,0.7,False,420.0
4.0,Esau Diaz,,USA,13:22:01,,,,14.7,77.7,,78.0,7,M,,,C,209,209,13.08.2022,,13:08:56,00:32:56,0.0,82,1066,1148,125,1457,-43,-4.0,5.8,0,32.5,21.7,,Default,"Oudie 4 Full,R",18:08:56,-05:00:00,18:41:52,Esau 2022-08-13-XCM-KZS-01.igc,0.5,False,1116.0
42.0,Corbin Petersen,,USA,12:18:36,,,,13.88,73.4,,73.0,7,M,,,B,193,193,13.08.2022,,11:55:28,00:08:54,0.0,83,1510,1593,612,1845,-529,-3.8,4.4,0,4.74,2.7,,,"Flyskyhy,7.3.2",16:55:28,-05:00:00,17:04:22,Corbin Petersen 2022-08-13-XFH-000-01.IGC,0.1,False,618.0
3.0,Robert Simpson,,USA,13:15:16,,,,12.62,66.7,,67.0,7,M,,,B,208,208,13.08.2022,,13:04:29,00:30:46,0.0,80,1515,1595,130,1777,-50,-3.4,5.2,0,29.16,19.4,,Ozone Rush 4,"Flyskyhy,7.3.2",18:04:29,-05:00:00,18:35:15,Robert Simpson 2022-08-13-XFH-000-01.IGC,0.5,False,1301.0
15.0,Robin Hamilton,,USA,14:50:59,,,,10.36,54.7,,55.0,7,M,,,B,216,216,13.08.2022,,14:37:43,00:29:45,0.0,83,1166,1249,125,1387,-42,-3.8,5.7,0,26.17,17.4,not set,not set,"FLYTEC,6030",19:37:43,-05:00:00,20:07:28,Robin Hamilton 28DB2151.IGC,0.5,False,1904.0
25.0,Andria Lea,,USA,12:25:52,,,,7.0,37,,37.0,7,F,,,C,198,198,13.08.2022,,12:11:55,00:26:27,0.0,82,1066,1148,294,1127,-212,-4.0,5.0,0,18.24,12.2,,Triple Seven Rook 3,"Flyskyhy,7.3.2",17:11:55,-05:00:00,17:38:22,Andria Lea-2022-08-13-XFH-000-02.IGC,0.4,False,811.0
14.0,Roxanne Lopez,,USA,,,,,7.0,37,,37.0,7,F,,,B,192,192,13.08.2022,,11:55:10,00:09:27,0.0,96,536,632,80,558,16,-3.6,4.8,0,4.56,2.3,NKN,Nova Ion 4,"Naviter,Oudie N",16:55:10,-05:00:00,17:04:37,Roxanne Lopez 2022-08-13-XNA-150045-01.igc,0.2,False,519.0
